empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;imobilizado;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;imobilizado_nominal;receita_nominal;setor_ipa_7d;nome_setor
MWET;84.683.671/0001-94;indústria de autopeças;material;2010-03-31 00:00:00;2010;1;44626,51065;98357,13054;53145,78436;202229400;exceção;0,016004;43876;96703;52252;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2010-06-30 00:00:00;2010;2;95281,20547;98330,22844;110856,7413;202229400;exceção;0,016004;93718;96717;109038;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2010-09-30 00:00:00;2010;3;146581,4381;101474,4538;174172,6762;202229400;exceção;0,016004;144232;99848;171381;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2010-12-31 00:00:00;2010;4;195097,815;103331,8935;229115,1408;202229400;exceção;0,016004;192062;101724;225550;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2011-03-31 00:00:00;2011;1;48348,0156;104486,1388;54056,56424;202229400;exceção;0,016004;47615;102902;53237;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2011-06-30 00:00:00;2011;2;103612,8595;103591,5375;114301,2862;202229400;exceção;0,016004;102048;102027;112575;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2011-09-30 00:00:00;2011;3;164531,942;103343,4507;184107,5491;202229400;exceção;0,016004;162081;101804;181365;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2011-12-31 00:00:00;2011;4;216167,53;104172,9161;237259,5208;202229400;exceção;0,016004;212970;102632;233750;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2012-03-31 00:00:00;2012;1;50592,99193;103385,1938;49516,2214;202229400;exceção;0,016004;49852;101871;48791;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2012-06-30 00:00:00;2012;2;97962,5246;93449,27723;97691,66889;202229400;exceção;0,016004;96568;92119;96301;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2012-09-30 00:00:00;2012;3;144335,1814;93068,02734;147600,7796;202229400;exceção;0,016004;142364;91797;145585;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2012-12-31 00:00:00;2012;4;188071,9264;91881,23744;192995,7105;202229400;exceção;0,016004;185521;90635;190378;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2013-03-31 00:00:00;2013;1;48665,86096;91172,9747;56801,16463;202229400;exceção;0,016004;48012;89948;56038;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2013-06-30 00:00:00;2013;2;102740,7816;92657,94198;118345,9244;202229400;exceção;0,016004;101377;91428;116775;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2013-09-30 00:00:00;2013;3;153368,5885;93030,23698;177649,4155;202229400;exceção;0,016004;151380;91824;175346;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2013-12-31 00:00:00;2013;4;201575,0696;95232,90653;231267,6166;202229400;exceção;0,016004;199012;94022;228327;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2014-03-31 00:00:00;2014;1;50021,55368;98946,63636;54594,73881;202229400;exceção;0,016004;49407;97731;53924;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2014-06-30 00:00:00;2014;2;97157,50904;99562,29763;102050,1147;202229400;exceção;0,016004;95954;98329;100786;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2014-09-30 00:00:00;2014;3;148023,6047;97848,34277;154999,5357;202229400;exceção;0,016004;146179;96629;153068;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2014-12-31 00:00:00;2014;4;197183,4891;95143,92861;198038,8633;202229400;exceção;0,016004;194792;93990;195637;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2015-03-31 00:00:00;2015;1;43270,33346;92603,89684;44649,53613;202229400;exceção;0,016004;42762;91516;44125;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2015-06-30 00:00:00;2015;2;85375,04539;90353,96662;84652,78822;202229400;exceção;0,016004;84399;89321;83685;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2015-09-30 00:00:00;2015;3;128742,0489;87853,08317;126673,1807;202229400;exceção;0,016004;127319;86882;125273;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2015-12-31 00:00:00;2015;4;164737,9848;59066,35699;153323,9128;202229400;exceção;0,016004;163005;58445;151711;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2016-03-31 00:00:00;2016;1;34044,374;58296,9876;31381,51622;202229400;exceção;0,016004;33701;57709;31065;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2016-06-30 00:00:00;2016;2;68259,83326;57216,89566;68046,78948;202229400;exceção;0,016004;67605;56668;67394;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2016-09-30 00:00:00;2016;3;98994,48528;56131,80971;100181,8618;202229400;exceção;0,016004;98046;55594;99222;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2016-12-31 00:00:00;2016;4;125642,6308;62433,15875;122828,1164;202229400;exceção;0,016004;124459;61845;121671;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2017-03-31 00:00:00;2017;1;31080,22403;61140,86166;29856,72034;202229400;exceção;0,016004;30788;60566;29576;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2017-06-30 00:00:00;2017;2;63076,35036;60029,38371;60130,37697;202229400;exceção;0,016004;62456;59439;59539;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2017-09-30 00:00:00;2017;3;96841,84314;55689,76541;92552,03366;202229400;exceção;0,016004;95898;55147;91650;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2017-12-31 00:00:00;2017;4;130240,606;55974,0314;122737,4226;202229400;exceção;0,016004;129005;55443;121573;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2018-03-31 00:00:00;2018;1;37716,10681;55327,58868;38231,89471;202229400;exceção;0,016004;37366;54814;37877;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2018-06-30 00:00:00;2018;2;79739,40575;55584,56944;79913,91451;202229400;exceção;0,016004;79050;55104;79223;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2018-09-30 00:00:00;2018;3;122686,4395;55145,47857;122995,9737;202229400;exceção;0,016004;121682;54694;121989;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2018-12-31 00:00:00;2018;4;164623,7169;56646,79095;164376,6416;202229400;exceção;0,016004;163241;56171;162996;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2019-03-31 00:00:00;2019;1;45947,56927;55685,68373;45471,7525;202229400;exceção;0,016004;45579;55239;45107;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2019-06-30 00:00:00;2019;2;92777,82758;54754,45817;90886,23298;202229400;exceção;0,016004;92062;54332;90185;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2019-09-30 00:00:00;2019;3;142149,0678;55176,83981;139802,9612;202229400;exceção;0,016004;141052;54751;138724;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2019-12-31 00:00:00;2019;4;180342,4261;54929,70018;180447,1826;202229400;exceção;0,016004;179040;54533;179144;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2020-03-31 00:00:00;2020;1;39163,02894;54153,15131;40305,96787;202229400;exceção;0,016004;38891;53777;40026;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2020-06-30 00:00:00;2020;2;64952,24766;53225,83496;65135,44141;202229400;exceção;0,016004;64529;52879;64711;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2020-09-30 00:00:00;2020;3;101744,481;53200,44464;103967,6571;202229400;exceção;0,016004;101233;52933;103445;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2020-12-31 00:00:00;2020;4;144803,1353;52937,33413;146839,1094;202229400;exceção;0,016004;144236;52730;146264;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2021-03-31 00:00:00;2021;1;46722,72631;53287,39118;52110,22354;202229400;exceção;0,016004;46597;53144;51970;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2021-06-30 00:00:00;2021;2;104141,3319;53772,2104;116601,6262;202229400;exceção;0,016004;103955;53676;116393;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2021-09-30 00:00:00;2021;3;164720,9413;56806,81819;185252,2108;202229400;exceção;0,016004;164446;56712;184943;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2021-12-31 00:00:00;2021;4;220478,8591;59584,06372;244493,3215;202229400;exceção;0,016004;220190;59506;244173;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2022-03-31 00:00:00;2022;1;60435,88496;60087,75313;66822,30327;202229400;exceção;0,016004;60413;60065;66797;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2022-06-30 00:00:00;2022;2;125453,9228;60746,25736;139115,33;202229400;exceção;0,016004;125441;60740;139101;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2022-09-30 00:00:00;2022;3;196955,1815;62577,01723;221037,964;202229400;exceção;0,016004;196867;62549;220939;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2022-12-31 00:00:00;2022;4;265453,525;65006,16789;293178,0974;202229400;exceção;0,016004;265314;64972;293024;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2023-03-31 00:00:00;2023;1;63689,03625;67886,41119;69148,12508;202229400;exceção;0,016004;63653;67848;69109;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2023-06-30 00:00:00;2023;2;127313,5789;68115,26304;135829,9894;202229400;exceção;0,016004;127143;68024;135648;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2023-09-30 00:00:00;2023;3;194187,4661;69539,19948;207305,8593;202229400;exceção;0,016004;193930;69447;207031;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2023-12-31 00:00:00;2023;4;255248,9972;71118,50633;268380,9393;202229400;exceção;0,016004;254978;71043;268096;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2024-03-31 00:00:00;2024;1;57768,38139;71263,82339;62301,90475;202229400;exceção;0,016004;57698;71177;62226;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2024-06-30 00:00:00;2024;2;125582,2044;87022,05899;132892,6779;202229400;exceção;0,016004;125471;86945;132775;2022290;Veículos automotores e e outros equipamentos de transporte
MWET;84.683.671/0001-94;indústria de autopeças;material;2024-09-30 00:00:00;2024;3;197975,0727;92909,06468;209726,7847;202229400;exceção;0,016004;197862;92856;209607;2022290;Veículos automotores e e outros equipamentos de transporte
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1998-09-30 00:00:00;1998;3;1985,036464;16,21265106;;202217100;exceção;0,006317;1959;16;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1998-12-31 00:00:00;1998;4;2727,646962;14,18538539;;202217100;exceção;0,006317;2692;14;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1999-03-31 00:00:00;1999;1;683,6169345;14,1787216;;202217100;exceção;0,006317;675;14;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1999-06-30 00:00:00;1999;2;1442,114947;14,17809638;;202217100;exceção;0,006317;1424;14;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1999-09-30 00:00:00;1999;3;2173,697167;1064,068804;;202217100;exceção;0,006317;2147;1051;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;1999-12-31 00:00:00;1999;4;2950,203295;1062,680432;;202217100;exceção;0,006317;2915;1050;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2000-03-31 00:00:00;2000;1;799,4700753;1062,586809;;202217100;exceção;0,006317;790;1050;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2000-06-30 00:00:00;2000;2;1602,813922;1062,47135;;202217100;exceção;0,006317;1584;1050;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2000-09-30 00:00:00;2000;3;2791,948772;1062,154424;;202217100;exceção;0,006317;2760;1050;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2000-12-31 00:00:00;2000;4;3631,208482;1061,041141;;202217100;exceção;0,006317;3590;1049;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2001-03-31 00:00:00;2001;1;1009,352007;1060,93212;;202217100;exceção;0,006317;998;1049;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2001-06-30 00:00:00;2001;2;1753,390865;1059,719508;;202217100;exceção;0,006317;1734;1048;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2001-09-30 00:00:00;2001;3;3346,405211;1059,526484;;202217100;exceção;0,006317;3310;1048;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2001-12-31 00:00:00;2001;4;5235,175996;1058,356684;;202217100;exceção;0,006317;5179;1047;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2002-03-31 00:00:00;2002;1;1509,148514;1058,324511;;202217100;exceção;0,006317;1493;1047;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2002-06-30 00:00:00;2002;2;2978,213473;1058,089415;;202217100;exceção;0,006317;2947;1047;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2002-09-30 00:00:00;2002;3;4329,487519;1054,592853;;202217100;exceção;0,006317;4286;1044;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2002-12-31 00:00:00;2002;4;6091,43595;8,074811533;;202217100;exceção;0,006317;6035;8;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2003-03-31 00:00:00;2003;1;3516,395605;8,072070254;;202217100;exceção;0,006317;3485;8;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2003-06-30 00:00:00;2003;2;3381,393327;8,072559421;;202217100;exceção;0,006317;3351;8;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2003-09-30 00:00:00;2003;3;7311,045226;160,4272966;;202217100;exceção;0,006317;7246;159;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2003-12-31 00:00:00;2003;4;12911,64856;1579,906364;;202217100;exceção;0,006317;12798;1566;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2004-03-31 00:00:00;2004;1;4687,43627;1574,583176;;202217100;exceção;0,006317;4647;1561;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2004-06-30 00:00:00;2004;2;9526,874111;1909,00526;;202217100;exceção;0,006317;9447;1893;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2004-09-30 00:00:00;2004;3;14327,50778;1901,596036;;202217100;exceção;0,006317;14210;1886;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2004-12-31 00:00:00;2004;4;22051,27529;1875,159879;;202217100;exceção;0,006317;21873;1860;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2005-03-31 00:00:00;2005;1;6094,617051;1733,830851;;202217100;exceção;0,006317;6046;1720;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2005-06-30 00:00:00;2005;2;11511,97645;1691,514578;;202217100;exceção;0,006317;11420;1678;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2005-09-30 00:00:00;2005;3;17198,84083;1710,810838;;202217100;exceção;0,006317;17060;1697;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2005-12-31 00:00:00;2005;4;23615,11736;1808,482906;;202217100;exceção;0,006317;23426;1794;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2006-03-31 00:00:00;2006;1;6100,776615;1781,241288;;202217100;exceção;0,006317;6052;1767;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2006-06-30 00:00:00;2006;2;11907,40985;1970,624418;;202217100;exceção;0,006317;11813;1955;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2006-09-30 00:00:00;2006;3;18016,92722;2065,269028;;202217100;exceção;0,006317;17875;2049;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2006-12-31 00:00:00;2006;4;26441,58316;2225,301708;;202217100;exceção;0,006317;26236;2208;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2007-03-31 00:00:00;2007;1;7923,167284;2099,205985;;202217100;exceção;0,006317;7862;2083;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2007-06-30 00:00:00;2007;2;15302,60649;2023,551784;;202217100;exceção;0,006317;15185;2008;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2007-09-30 00:00:00;2007;3;22333,56012;1948,619746;;202217100;exceção;0,006317;22166;1934;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2007-12-31 00:00:00;2007;4;31183,60128;1851,513734;;202217100;exceção;0,006317;30956;1838;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2008-03-31 00:00:00;2008;1;8477,782271;1760,622955;;202217100;exceção;0,006317;8417;1748;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2008-06-30 00:00:00;2008;2;18716,50596;1851,713711;;202217100;exceção;0,006317;18588;1839;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2008-09-30 00:00:00;2008;3;31362,17431;1894,879838;;202217100;exceção;0,006317;31149;1882;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2008-12-31 00:00:00;2008;4;38862,4246;1792,101445;;202217100;exceção;0,006317;38600;1780;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2009-03-31 00:00:00;2009;1;6712,729964;1615,002079;;202217100;exceção;0,006317;6667;1604;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2009-06-30 00:00:00;2009;2;14024,6268;1519,359742;;202217100;exceção;0,006317;13929;1509;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2009-09-30 00:00:00;2009;3;21975,26209;1553,623341;;202217100;exceção;0,006317;21825;1543;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2009-12-31 00:00:00;2009;4;30550,05384;1483,149181;;202217100;exceção;0,006317;30341;1473;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2010-03-31 00:00:00;2010;1;9873,880819;1389,269528;;202217100;exceção;0,006317;9808;1380;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2010-06-30 00:00:00;2010;2;20351,45142;1245,103388;;202217100;exceção;0,006317;20219;1237;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2010-09-30 00:00:00;2010;3;29878,95579;1063,762884;;202217100;exceção;0,006317;29689;1057;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2010-12-31 00:00:00;2010;4;39045,9566;994,1349084;;202217100;exceção;0,006317;38805;988;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2011-03-31 00:00:00;2011;1;19641,08283;945,685492;;202217100;exceção;0,006317;19523;940;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2011-06-30 00:00:00;2011;2;33652,53874;880,2717825;;202217100;exceção;0,006317;33451;875;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2011-09-30 00:00:00;2011;3;46764,21549;817,8305626;;202217100;exceção;0,006317;46488;813;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2011-12-31 00:00:00;2011;4;60821,71427;760,4600345;;202217100;exceção;0,006317;60465;756;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2012-03-31 00:00:00;2012;1;13525,54093;698,0534993;;202217100;exceção;0,006317;13447;694;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2012-06-30 00:00:00;2012;2;30423,68871;646,6492081;;202217100;exceção;0,006317;30252;643;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2012-09-30 00:00:00;2012;3;43123,42884;584,1620927;;202217100;exceção;0,006317;42890;581;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2012-12-31 00:00:00;2012;4;48791,29544;508,7348903;;202217100;exceção;0,006317;48529;506;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2013-03-31 00:00:00;2013;1;9864,528473;451,4037183;;202217100;exceção;0,006317;9812;449;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2013-06-30 00:00:00;2013;2;17903,18206;396,0836505;;202217100;exceção;0,006317;17809;394;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2013-09-30 00:00:00;2013;3;26495,13498;366,8850969;;202217100;exceção;0,006317;26359;365;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2013-12-31 00:00:00;2013;4;37291,8883;308,5545954;;202217100;exceção;0,006317;37104;307;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2014-03-31 00:00:00;2014;1;10008,7176;274,3353318;;202217100;exceção;0,006317;9960;273;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2014-06-30 00:00:00;2014;2;13896,20046;249,2231497;;202217100;exceção;0,006317;13828;248;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2014-09-30 00:00:00;2014;3;30341,81039;232,1462043;;202217100;exceção;0,006317;30192;231;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2014-12-31 00:00:00;2014;4;28652,6724;375,805698;;202217100;exceção;0,006317;28515;374;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2015-03-31 00:00:00;2015;1;3726,341014;361,6831397;;202217100;exceção;0,006317;3709;360;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2015-06-30 00:00:00;2015;2;8105,704681;357,619391;;202217100;exceção;0,006317;8069;356;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2015-09-30 00:00:00;2015;3;11305,49146;342,4993414;;202217100;exceção;0,006317;11256;341;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2015-12-31 00:00:00;2015;4;28751,76672;353,4724045;;202217100;exceção;0,006317;28632;352;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2016-03-31 00:00:00;2016;1;1867,457374;445,7801473;;202217100;exceção;0,006317;1860;444;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2016-06-30 00:00:00;2016;2;1335,070111;427,6239604;;202217100;exceção;0,006317;1330;426;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2016-09-30 00:00:00;2016;3;1502,699517;414,5724118;;202217100;exceção;0,006317;1497;413;;2022160;Madeira, celulose e papel
NEMO;60.651.809/0001-05;administração de empresas e empreendimentos;madeira;2016-12-31 00:00:00;2016;4;5969,259981;419,5645993;;202217100;exceção;0,006317;5947;418;;2022160;Madeira, celulose e papel
