setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Indústria extrativa e agropecuária",2011,1.46194174760331,0.286814336006396,1.18256580229577,0.899785649030772,2.02409784617584,17,0
"Indústria extrativa e agropecuária",2012,1.02468706587042,0.15198319070116,0.568669028152468,0.726800012096149,1.3225741196447,14,0
"Indústria extrativa e agropecuária",2013,0.978233040816678,0.101734326337054,0.33741458875958,0.778833761196052,1.1776323204373,11,0
"Indústria extrativa e agropecuária",2014,1.24504794740436,0.162308929707376,0.562254625550601,0.926922445177906,1.56317344963082,12,0
"Indústria extrativa e agropecuária",2015,1.44346614983356,0.25154751299051,0.871386146034312,0.95043302437216,1.93649927529496,12,0
"Indústria extrativa e agropecuária",2016,1.24640510081571,0.129253251496508,0.466029225791101,0.993068727882555,1.49974147374887,13,0
"Indústria extrativa e agropecuária",2017,1.32215626692178,0.124146892614253,0.511870751340776,1.07882835739784,1.56548417644571,17,1
"Indústria extrativa e agropecuária",2018,1.41558440087007,0.143981804014029,0.627602133405832,1.13338006500257,1.69778873673757,19,1
"Indústria extrativa e agropecuária",2019,1.33928887854272,0.107050557012636,0.478744645018944,1.12946978679796,1.54910797028749,20,1
"Indústria extrativa e agropecuária",2020,1.68430771356393,0.149269021435491,0.78985741832856,1.39174043155037,1.97687499557749,28,1
"Indústria extrativa e agropecuária",2021,2.08613010228828,0.267169998663905,1.60301999198343,1.56247690490703,2.60978329966954,36,1
"Indústria extrativa e agropecuária",2022,1.60721424632951,0.18492010652022,1.01284913677383,1.24477083754987,1.96965765510914,30,1
"Indústria extrativa e agropecuária",2023,1.32533425626631,0.11155927289053,0.621135743943121,1.10667808140087,1.54399043113174,31,1
"Indústria extrativa e agropecuária",2024,1.66598389743156,0.183672491194233,0.841693093978684,1.30598581469086,2.02598198017225,21,1
"Indústria química e petroquímica",1989,1.69219253124069,0.300527494659732,0.601054989319465,1.10315864170761,2.28122642077376,4,1
"Indústria química e petroquímica",1990,2.04647531933988,0.234385016899926,0.741190502820824,1.58708068621602,2.50586995246373,10,1
"Indústria química e petroquímica",1991,1.27742144041028,0.10077217532354,0.349085055299221,1.07990797677614,1.47493490404442,12,1
"Indústria química e petroquímica",1992,1.80691755714129,0.164017003287265,0.568171565997469,1.48544423069825,2.12839088358433,12,1
"Indústria química e petroquímica",1993,1.36622803930576,0.0769953890821406,0.266719851677603,1.21531707670476,1.51713900190675,12,1
"Indústria química e petroquímica",1994,1.42224315381825,0.0916784110847725,0.317583331912023,1.24255346809209,1.6019328395444,12,1
"Indústria química e petroquímica",1995,1.52493184776524,0.0853560617455419,0.29568207135453,1.35763396674398,1.69222972878651,12,1
"Indústria química e petroquímica",1996,1.23677712088714,0.0715184423325225,0.247747151596228,1.09660097391539,1.37695326785888,12,1
"Indústria química e petroquímica",1997,1.16844600134172,0.0695649443488629,0.250819973824624,1.03209871041795,1.3047932922655,13,1
"Indústria química e petroquímica",1998,1.62859469123046,0.0936950865365851,0.350574912644037,1.44495232161875,1.81223706084217,14,1
"Indústria química e petroquímica",1999,1.89766132416901,0.107542389841182,0.430169559364728,1.68687824008029,2.10844440825772,16,1
"Indústria química e petroquímica",2000,1.5857749321884,0.0890213549296508,0.356085419718603,1.41129307652628,1.76025678785052,16,1
"Indústria química e petroquímica",2001,1.58473942843226,0.0912810072283729,0.365124028913491,1.40582865426464,1.76365020259987,16,1
"Indústria química e petroquímica",2002,1.48040058268508,0.122886165555387,0.491544662221549,1.23954369819652,1.72125746717364,16,1
"Indústria química e petroquímica",2003,1.68053123051538,0.196422779108285,0.785691116433141,1.29554258346314,2.06551987756762,16,1
"Indústria química e petroquímica",2004,1.53527030735393,0.120877669101535,0.483510676406142,1.29835007591492,1.77219053879294,16,1
"Indústria química e petroquímica",2005,1.36329844268229,0.107053793661631,0.428215174646525,1.15347300710549,1.57312387825908,16,1
"Indústria química e petroquímica",2006,1.09438884530079,0.0929743210335502,0.405265669729553,0.912159176075029,1.27661851452655,19,0
"Indústria química e petroquímica",2007,1.11183818081385,0.0398425667987709,0.195187917399486,1.03374674988825,1.18992961173944,24,1
"Indústria química e petroquímica",2008,0.968883446935777,0.0285994903552598,0.11791871957357,0.912828445839468,1.02493844803209,17,0
"Indústria química e petroquímica",2009,0.949071354843753,0.0651685674283859,0.268696886977422,0.821340962684117,1.07680174700339,17,0
"Indústria química e petroquímica",2010,0.950663940149781,0.0432926001227079,0.178499963113553,0.865810443909273,1.03551743639029,17,0
