empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;capital;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;capital_nominal;receita_nominal;setor_ipa_7d;nome_setor
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2012-06-30 00:00:00;2012;2;851947,9785;153719,4648;870180,7126;202226200;exceção;0,014526;840933;151732;858930;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2012-09-30 00:00:00;2012;3;1303647,901;161341,2085;1329152,246;202226200;exceção;0,014526;1287478;159340;1312666;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2012-12-31 00:00:00;2012;4;1868484,289;168661,692;1904542,479;202226200;exceção;0,014526;1845467;166584;1881081;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2013-03-31 00:00:00;2013;1;546185,8382;166448,0844;557869,4071;202226200;exceção;0,014526;539521;164417;551062;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2013-06-30 00:00:00;2013;2;1119633,797;173886,2942;1133330,923;202226200;exceção;0,014526;1106136;171790;1119668;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2013-09-30 00:00:00;2013;3;1619847,862;165439,164;1627422,054;202226200;exceção;0,014526;1600773;163491;1608258;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2013-12-31 00:00:00;2013;4;2311197,115;168059,7107;2344521,941;202226200;exceção;0,014526;2284508;166119;2317448;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2014-03-31 00:00:00;2014;1;562694,2709;155899,4508;572936,5493;202226200;exceção;0,014526;556416;154160;566544;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2014-06-30 00:00:00;2014;2;1083067,153;152107,156;1115826,687;202226200;exceção;0,014526;1070883;150396;1103274;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2014-09-30 00:00:00;2014;3;1570439,047;160485,2513;1618962,195;202226200;exceção;0,014526;1552666;158669;1600640;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2014-12-31 00:00:00;2014;4;2132794,383;153662,4953;2203014,816;202226200;exceção;0,014526;2109303;151970;2178750;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2015-03-31 00:00:00;2015;1;409149,0989;136231,4154;395804,7316;202226200;exceção;0,014526;404784;134778;391582;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2015-06-30 00:00:00;2015;2;807724,9101;137556,1265;786501,5665;202226200;exceção;0,014526;799339;136128;778336;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2015-09-30 00:00:00;2015;3;1207604,719;134279,8773;1170005,303;202226200;exceção;0,014526;1195483;132932;1158261;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2015-12-31 00:00:00;2015;4;1712304,283;105601,7917;1644354,17;202226200;exceção;0,014526;1695947;104593;1628646;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2016-03-31 00:00:00;2016;1;342143,6537;126446,1051;340649,9733;202226200;exceção;0,014526;339010;125288;337530;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2016-06-30 00:00:00;2016;2;865139,3679;125146,1684;903896,9918;202226200;exceção;0,014526;857603;124056;896023;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2016-09-30 00:00:00;2016;3;1252326,507;119933,4465;1321306,649;202226200;exceção;0,014526;1241431;118890;1309811;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2016-12-31 00:00:00;2016;4;1610924,388;115583,7421;1706326,489;202226200;exceção;0,014526;1597144;114595;1691730;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2017-03-31 00:00:00;2017;1;428363,216;132156,3045;453795,3467;202226200;exceção;0,014526;424706;131028;449921;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2017-06-30 00:00:00;2017;2;846643,1222;130469,1821;896306,6527;202226200;exceção;0,014526;839082;129304;888302;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2017-09-30 00:00:00;2017;3;1271152,887;131567,3905;1336139,024;202226200;exceção;0,014526;1259903;130403;1324314;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2017-12-31 00:00:00;2017;4;1853792,937;141349,6903;1919987,183;202226200;exceção;0,014526;1837823;140132;1903447;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2018-03-31 00:00:00;2018;1;414326,3722;133541,6273;430047,8895;202226200;exceção;0,014526;410834;132416;426423;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2018-06-30 00:00:00;2018;2;911408,9498;132691,6864;916711,5777;202226200;exceção;0,014526;904254;131650;909515;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2018-09-30 00:00:00;2018;3;1392338,329;135294,7506;1418171,366;202226200;exceção;0,014526;1381988;134289;1407629;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2018-12-31 00:00:00;2018;4;1883023,949;147693,3888;1963458,385;202226200;exceção;0,014526;1868663;146567;1948484;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2019-03-31 00:00:00;2019;1;332932,8902;189646,2736;340383,1536;202226200;exceção;0,014526;330508;188265;337904;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2019-06-30 00:00:00;2019;2;820177,725;213365,7258;858743,8989;202226200;exceção;0,014526;814432;211871;852728;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2019-09-30 00:00:00;2019;3;1188794,458;216911,0004;1246498,821;202226200;exceção;0,014526;1180464;215391;1237764;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2019-12-31 00:00:00;2019;4;1624121,677;233600,7649;1695369,865;202226200;exceção;0,014526;1613472;232069;1684253;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2020-03-31 00:00:00;2020;1;351661,7937;265182,4019;335849,069;202226200;exceção;0,014526;349444;263510;333731;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2020-06-30 00:00:00;2020;2;751211,3782;272487,1105;730168,8849;202226200;exceção;0,014526;746767;270875;725849;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2020-09-30 00:00:00;2020;3;1224049,452;277511,5378;1202635,722;202226200;exceção;0,014526;1218463;276245;1197147;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2020-12-31 00:00:00;2020;4;1989201,675;293262,7056;1998729,551;202226200;exceção;0,014526;1982129;292220;1991623;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2021-03-31 00:00:00;2021;1;608084,3655;312005,1338;631650,9315;202226200;exceção;0,014526;606599;311243;630108;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2021-06-30 00:00:00;2021;2;1273181,797;324418,8945;1353966;202226200;exceção;0,014526;1271114;323892;1351767;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2021-09-30 00:00:00;2021;3;1963072,257;349916,1591;2095915,528;202226200;exceção;0,014526;1960098;349386;2092740;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2021-12-31 00:00:00;2021;4;2954739,841;402603,7853;3114015,255;202226200;exceção;0,014526;2951226;402125;3110312;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2022-03-31 00:00:00;2022;1;934712,2612;499468,6677;979120,5243;202226200;exceção;0,014526;934391;499297;978784;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2022-06-30 00:00:00;2022;2;2420579,314;559929,3509;2541840,651;202226200;exceção;0,014526;2420353;559877;2541603;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2022-09-30 00:00:00;2022;3;3352168,268;580838,0434;3507073,219;202226200;exceção;0,014526;3350806;580602;3505648;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2022-12-31 00:00:00;2022;4;4450727,355;686175,3609;4755823,911;202226200;exceção;0,014526;4448604;685848;4753555;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2023-03-31 00:00:00;2023;1;627511,274;693987,4145;648677,1442;202226200;exceção;0,014526;627189;693631;648344;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2023-06-30 00:00:00;2023;2;1265419,968;703928,0974;1352335,672;202226200;exceção;0,014526;1263881;703072;1350691;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2023-09-30 00:00:00;2023;3;2012353,85;744540,0473;2144281,624;202226200;exceção;0,014526;2009932;743644;2141701;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2023-12-31 00:00:00;2023;4;3454497,081;825983,9965;3707551,948;202226200;exceção;0,014526;3451168;825188;3703979;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2024-03-31 00:00:00;2024;1;896653,5949;859920,9729;932025,7123;202226200;exceção;0,014526;895662;858970;930995;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2024-06-30 00:00:00;2024;2;1575559,38;940774,1616;1649006,414;202226200;exceção;0,014526;1574293;940018;1647681;2022270;Máquinas, equipamentos e aparelhos diversos
POSI;81.243.735/0001-48;indústria de computadores e periféricos;não classificado;2024-09-30 00:00:00;2024;3;2184302,372;939077,8307;2292010,209;202226200;exceção;0,014526;2183170;938591;2290822;2022270;Máquinas, equipamentos e aparelhos diversos
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2009-12-31 00:00:00;2009;4;10191,36709;159564,2508;;202106000;exceção;0,058258;9566;149773;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2010-03-31 00:00:00;2010;1;9542,327688;165929,7077;;202106000;exceção;0,058258;8971;155995;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2010-06-30 00:00:00;2010;2;13490,3822;391836,021;;202106000;exceção;0,058258;12702;368937;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2010-09-30 00:00:00;2010;3;27851,97076;381013,3904;;202106000;exceção;0,058258;26261;359249;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2010-12-31 00:00:00;2010;4;111373,0707;588437,2732;;202106000;exceção;0,058258;105193;555785;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2011-03-31 00:00:00;2011;1;13371,31719;;;202106000;exceção;0,058258;12648;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2011-06-30 00:00:00;2011;2;26810,86081;;;202106000;exceção;0,058258;25366;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2011-09-30 00:00:00;2011;3;40018,74011;;;202106000;exceção;0,058258;37891;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2011-12-31 00:00:00;2011;4;52363,9619;3453122,406;;202106000;exceção;0,058258;49599;3270788;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2012-03-31 00:00:00;2012;1;9287,675841;3539159,519;;202106000;exceção;0,058258;8802;3354088;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2012-06-30 00:00:00;2012;2;45550,38591;3670134,319;;202106000;exceção;0,058258;43234;3483496;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2012-09-30 00:00:00;2012;3;83851,00031;3572368,854;;202106000;exceção;0,058258;79757;3397949;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2012-12-31 00:00:00;2012;4;109382,7093;3620978,815;;202106000;exceção;0,058258;104078;3445373;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2013-03-31 00:00:00;2013;1;39736,23866;;;202106000;exceção;0,058258;37827;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2013-06-30 00:00:00;2013;2;82147,32563;;;202106000;exceção;0,058258;78247;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2013-09-30 00:00:00;2013;3;97331,92094;;;202106000;exceção;0,058258;92816;;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2013-12-31 00:00:00;2013;4;107483,0434;1563623,641;;202106000;exceção;0,058258;102591;1492456;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2014-03-31 00:00:00;2014;1;5638,08943;1590511,304;;202106000;exceção;0,058258;5390;1520525;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2014-06-30 00:00:00;2014;2;14159,09272;1594375,998;;202106000;exceção;0,058258;13531;1523650;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2014-09-30 00:00:00;2014;3;15740,3597;1660401,747;;202106000;exceção;0,058258;15038;1586312;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2014-12-31 00:00:00;2014;4;21978,92331;649229,2101;;202106000;exceção;0,058258;21024;621022;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2015-03-31 00:00:00;2015;1;4487,969285;697832,7677;;202106000;exceção;0,058258;4299;668450;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2015-06-30 00:00:00;2015;2;8456,65866;680192,7264;;202106000;exceção;0,058258;8110;652310;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2015-09-30 00:00:00;2015;3;11058,50845;777311,0978;;202106000;exceção;0,058258;10620;746488;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2015-12-31 00:00:00;2015;4;14046,46514;944776,5107;;202106000;exceção;0,058258;13516;909097;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2016-03-31 00:00:00;2016;1;3845,313018;868012,4891;;202106000;exceção;0,058258;3706;836565;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2016-06-30 00:00:00;2016;2;10867,73626;762946,5711;;202106000;exceção;0,058258;10493;736639;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2016-09-30 00:00:00;2016;3;14034,3249;736130,427;;202106000;exceção;0,058258;13551;710779;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2016-12-31 00:00:00;2016;4;17374,45148;768776,5233;;202106000;exceção;0,058258;16786;742739;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2017-03-31 00:00:00;2017;1;2051,342719;788432,8496;;202106000;exceção;0,058258;1982;761781;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2017-06-30 00:00:00;2017;2;9514,221924;835378,3326;;202106000;exceção;0,058258;9178;805857;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2017-09-30 00:00:00;2017;3;11576,45783;857576,0374;;202106000;exceção;0,058258;11171;827540;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2017-12-31 00:00:00;2017;4;14263,45243;803482,6277;;202106000;exceção;0,058258;13777;776080;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2018-03-31 00:00:00;2018;1;11153,28545;802250,3087;;202106000;exceção;0,058258;10781;775472;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2018-06-30 00:00:00;2018;2;14770,58415;888940,2197;;202106000;exceção;0,058258;14311;861281;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2018-09-30 00:00:00;2018;3;19056,83253;913593,5156;;202106000;exceção;0,058258;18495;886659;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2018-12-31 00:00:00;2018;4;28374,99284;1021719,384;;202106000;exceção;0,058258;27517;990825;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2019-03-31 00:00:00;2019;1;5022,099494;1041735,015;;202106000;exceção;0,058258;4877;1011637;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2019-06-30 00:00:00;2019;2;8082,709248;1284225,034;;202106000;exceção;0,058258;7858;1248522;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2019-09-30 00:00:00;2019;3;10520,5682;1508705,847;;202106000;exceção;0,058258;10228;1466750;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2019-12-31 00:00:00;2019;4;11292,04303;2331138,48;;202106000;exceção;0,058258;10998;2270436;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2020-03-31 00:00:00;2020;1;4016,633521;2819633,652;;202106000;exceção;0,058258;3916;2748990;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2020-06-30 00:00:00;2020;2;9203,440731;2903357,332;;202106000;exceção;0,058258;8987;2835078;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2020-09-30 00:00:00;2020;3;11702,74015;2993611,857;;202106000;exceção;0,058258;11490;2939192;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2020-12-31 00:00:00;2020;4;13895,0836;3696071,949;;202106000;exceção;0,058258;13698;3643648;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2021-03-31 00:00:00;2021;1;10140,98329;5553201,237;;202106000;exceção;0,058258;10042;5498998;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2021-06-30 00:00:00;2021;2;12901,83331;5614215,954;;202106000;exceção;0,058258;12818;5577736;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2021-09-30 00:00:00;2021;3;9563,982895;5872771,444;;202106000;exceção;0,058258;9506;5837167;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2021-12-31 00:00:00;2021;4;11656,49616;6799899,076;;202106000;exceção;0,058258;11601;6767525;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2022-03-31 00:00:00;2022;1;4247,852408;6846398,511;;202106000;exceção;0,058258;4242;6836966;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2022-06-30 00:00:00;2022;2;24637,23702;8307304,582;;202106000;exceção;0,058258;24628;8304190;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2022-09-30 00:00:00;2022;3;26837,71457;9383154,736;;202106000;exceção;0,058258;26794;9367871;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2022-12-31 00:00:00;2022;4;28328,16363;10024886,65;;202106000;exceção;0,058258;28274;10005719;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2023-03-31 00:00:00;2023;1;2640,434416;10768934,11;;202106000;exceção;0,058258;2635;10746770;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2023-06-30 00:00:00;2023;2;4189,396739;11284310,45;;202106000;exceção;0,058258;4169;11229371;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2023-09-30 00:00:00;2023;3;7646,842382;13429367,51;;202106000;exceção;0,058258;7610;13364665;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2023-12-31 00:00:00;2023;4;12457,07675;14459429,62;;202106000;exceção;0,058258;12409;14403625;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2024-03-31 00:00:00;2024;1;25097,12713;16044257,08;;202106000;exceção;0,058258;24986;15973215;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2024-06-30 00:00:00;2024;2;54490,44201;18446827,96;;202106000;exceção;0,058258;54315;18387435;;2021060;Indústria extrativa e agropecuária
PRIO;10.629.105/0001-68;extração de petróleo e gás;petróleo;2024-09-30 00:00:00;2024;3;60612,92508;18838672,88;;202106000;exceção;0,058258;60487;18799535;;2021060;Indústria extrativa e agropecuária
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1995-12-31 00:00:00;1995;4;-59348,89338;109440,5675;109583,5284;202223400;exceção;0,002983;-58950;108705;108847;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1996-03-31 00:00:00;1996;1;29424,36454;107668,8729;28133,79574;202223400;exceção;0,002983;29229;106954;27947;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1996-06-30 00:00:00;1996;2;60596,91085;105127,8545;59834,93245;202223400;exceção;0,002983;60201;104441;59444;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1996-09-30 00:00:00;1996;3;93217,67279;102523,1341;96650,98038;202223400;exceção;0,002983;92612;101857;96023;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1996-12-31 00:00:00;1996;4;129466,9209;100846,1268;136643,2559;202223400;exceção;0,002983;128631;100195;135761;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1997-03-31 00:00:00;1997;1;33223,41626;98697,05591;35837,04804;202223400;exceção;0,002983;33012;98069;35609;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1997-06-30 00:00:00;1997;2;70669,38779;99090,91421;76327,12526;202223400;exceção;0,002983;70223;98465;75845;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1997-09-30 00:00:00;1997;3;108483,2118;98961,24383;119629,409;202223400;exceção;0,002983;107800;98338;118876;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1997-12-31 00:00:00;1997;4;147349,8758;98133,6286;161944,9902;202223400;exceção;0,002983;146430;97521;160934;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1998-03-31 00:00:00;1998;1;35298,17856;97809,33186;36160,53322;202223400;exceção;0,002983;35079;97202;35936;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1998-06-30 00:00:00;1998;2;76258,67954;94746,27248;78079,96856;202223400;exceção;0,002983;75786;94159;77596;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1998-09-30 00:00:00;1998;3;117471,1259;92745,44676;121671,231;202223400;exceção;0,002983;116741;92169;120915;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1998-12-31 00:00:00;1998;4;157857,5688;91542,9002;162182,351;202223400;exceção;0,002983;156880;90976;161178;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1999-03-31 00:00:00;1999;1;37504,98704;93510,46259;41034,06337;202223400;exceção;0,002983;37281;92952;40789;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1999-06-30 00:00:00;1999;2;78624,93588;99210,45046;85023,01401;202223400;exceção;0,002983;78157;98620;84517;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
